"trial.c"	"condition.mode"	"condition.difficulty"	"condition.stability"	"total.mean"	"total.median"	"peek.mean"	"outcome.mean"	"outcome.median"	"optionswitch.mean"	"modeswitch.mean"
"668"	84	"keep"	"hard"	"stable"	118.684210526316	138	1	4.10526315789474	4	0.473684210526316	0
"669"	84	"peek"	"easy"	"dynamic"	135.756756756757	93	0.72972972972973	12.5135135135135	16	0.486486486486487	0.432432432432432
"670"	84	"peek"	"easy"	"stable"	111.447368421053	92	0.657894736842105	13.4210526315789	16	0.526315789473684	0.289473684210526
"671"	84	"peek"	"hard"	"dynamic"	32.7894736842105	36	0.868421052631579	-1.92105263157895	4	0.368421052631579	0.394736842105263
"672"	84	"peek"	"hard"	"stable"	107.390243902439	111	0.658536585365854	4.60975609756098	4	0.365853658536585	0.219512195121951
"673"	85	"keep"	"easy"	"dynamic"	181.767441860465	159	1	0.395348837209302	-2	0.255813953488372	0
"674"	85	"keep"	"easy"	"stable"	187.952380952381	183.5	1	-0.0714285714285714	-2	0.238095238095238	0
"675"	85	"keep"	"hard"	"dynamic"	16.6206896551724	-15	1	-15	-14	0.517241379310345	0
"676"	85	"keep"	"hard"	"stable"	107.052631578947	122.5	1	-11.6315789473684	-14	0.5	0
"677"	85	"peek"	"easy"	"dynamic"	136.054054054054	93	0.675675675675676	0.891891891891892	-1	0.297297297297297	0.378378378378378
"678"	85	"peek"	"easy"	"stable"	111.131578947368	93.5	0.684210526315789	-0.0789473684210526	-2	0.342105263157895	0.289473684210526
"679"	85	"peek"	"hard"	"dynamic"	26.4473684210526	26.5	0.657894736842105	-9.89473684210526	-14	0.526315789473684	0.315789473684211
"680"	85	"peek"	"hard"	"stable"	100.024390243902	94	0.707317073170732	-11.0487804878049	-14	0.390243902439024	0.195121951219512
"681"	86	"keep"	"easy"	"dynamic"	188.209302325581	167	1	6.44186046511628	8	0.441860465116279	0
"682"	86	"keep"	"easy"	"stable"	193.666666666667	191.5	1	5.71428571428571	8	0.357142857142857	0
"683"	86	"keep"	"hard"	"dynamic"	31.8965517241379	-2	1	15.2758620689655	13	0.655172413793103	0
"684"	86	"keep"	"hard"	"stable"	123.894736842105	142.5	1	16.8421052631579	32	0.526315789473684	0
"685"	86	"peek"	"easy"	"dynamic"	139.756756756757	93	0.648648648648649	4.86486486486486	5	0.351351351351351	0.243243243243243
"686"	86	"peek"	"easy"	"stable"	115.263157894737	100	0.657894736842105	5.92105263157895	8	0.447368421052632	0.394736842105263
"687"	86	"peek"	"hard"	"dynamic"	36.4473684210526	39.5	0.657894736842105	13.0526315789474	13	0.552631578947368	0.263157894736842
"688"	86	"peek"	"hard"	"stable"	109.024390243902	112	0.731707317073171	10.2439024390244	13	0.439024390243902	0.170731707317073
"689"	87	"keep"	"easy"	"dynamic"	192.651162790698	168	1	4.44186046511628	7	0.255813953488372	0
"690"	87	"keep"	"easy"	"stable"	199.02380952381	198.5	1	5.35714285714286	7	0.333333333333333	0
"691"	87	"keep"	"hard"	"dynamic"	53.8965517241379	53	1	22	-7	0.482758620689655	0
"692"	87	"keep"	"hard"	"stable"	145.631578947368	153	1	21.7368421052632	-7	0.526315789473684	0
"693"	87	"peek"	"easy"	"dynamic"	142.351351351351	93	0.621621621621622	4.40540540540541	6	0.243243243243243	0.243243243243243
"694"	87	"peek"	"easy"	"stable"	118.815789473684	103.5	0.710526315789474	4.60526315789474	6.5	0.315789473684211	0.315789473684211
"695"	87	"peek"	"hard"	"dynamic"	60.9736842105263	62.5	0.736842105263158	34.3684210526316	55	0.368421052631579	0.289473684210526
"696"	87	"peek"	"hard"	"stable"	132.292682926829	124	0.829268292682927	28.219512195122	55	0.463414634146341	0.195121951219512
"697"	88	"keep"	"easy"	"dynamic"	193.627906976744	174	1	0.976744186046512	6	0.372093023255814	0
"698"	88	"keep"	"easy"	"stable"	200.642857142857	204.5	1	1.61904761904762	6	0.261904761904762	0
"699"	88	"keep"	"hard"	"dynamic"	37.2758620689655	48	1	-16.6206896551724	-11	0.413793103448276	0
"700"	88	"keep"	"hard"	"stable"	128.789473684211	128	1	-16.8421052631579	-11	0.552631578947368	0
"701"	88	"peek"	"easy"	"dynamic"	144.27027027027	99	0.72972972972973	1.64864864864865	6	0.405405405405405	0.378378378378378
"702"	88	"peek"	"easy"	"stable"	120.105263157895	104	0.710526315789474	0.473684210526316	6	0.342105263157895	0.315789473684211
"703"	88	"peek"	"hard"	"dynamic"	47.6842105263158	43	0.815789473684211	-16.5	-11	0.315789473684211	0.394736842105263
"704"	88	"peek"	"hard"	"stable"	114.780487804878	116	0.780487804878049	-19.609756097561	-11	0.439024390243902	0.24390243902439
"705"	89	"keep"	"easy"	"dynamic"	196.116279069767	168	1	2.48837209302326	2	0.395348837209302	0
"706"	89	"keep"	"easy"	"stable"	201.571428571429	206.5	1	0.928571428571429	2	0.285714285714286	0
"707"	89	"keep"	"hard"	"dynamic"	37.6896551724138	33	1	0.413793103448276	0	0.655172413793103	0
"708"	89	"keep"	"hard"	"stable"	124	122	1	-4.78947368421053	0	0.578947368421053	0
"709"	89	"peek"	"easy"	"dynamic"	144.648648648649	99	0.702702702702703	0	2	0.486486486486487	0.243243243243243
"710"	89	"peek"	"easy"	"stable"	120.657894736842	106	0.578947368421053	2.52631578947368	2	0.421052631578947	0.236842105263158
"711"	89	"peek"	"hard"	"dynamic"	46.5526315789474	28	0.578947368421053	-0.368421052631579	0	0.631578947368421	0.289473684210526
"712"	89	"peek"	"hard"	"stable"	116.19512195122	121	0.682926829268293	2.21951219512195	0	0.48780487804878	0.24390243902439
"713"	90	"keep"	"easy"	"dynamic"	192.906976744186	168	1	-3.2093023255814	0	0.348837209302326	0
"714"	90	"keep"	"easy"	"stable"	199.190476190476	204	1	-2.38095238095238	0	0.30952380952381	0
"715"	90	"keep"	"hard"	"dynamic"	60.4827586206897	75	1	22.7931034482759	20	0.551724137931034	0
"716"	90	"keep"	"hard"	"stable"	136.763157894737	155	1	12.7631578947368	20	0.526315789473684	0
"717"	90	"peek"	"easy"	"dynamic"	143.351351351351	99	0.675675675675676	-2.89189189189189	0	0.297297297297297	0.243243243243243
"718"	90	"peek"	"easy"	"stable"	118.263157894737	106	0.789473684210526	-2.81578947368421	0	0.315789473684211	0.315789473684211
"719"	90	"peek"	"hard"	"dynamic"	63.7105263157895	35	0.736842105263158	16.2631578947368	20	0.289473684210526	0.315789473684211
"720"	90	"peek"	"hard"	"stable"	129.80487804878	141	0.682926829268293	17.0487804878049	20	0.48780487804878	0.146341463414634
"721"	91	"keep"	"easy"	"dynamic"	184.325581395349	157	1	-8.58139534883721	-11	0.418604651162791	0
"722"	91	"keep"	"easy"	"stable"	190.809523809524	193	1	-8.38095238095238	-11	0.380952380952381	0
"723"	91	"keep"	"hard"	"dynamic"	39.4137931034483	6	1	-21.0689655172414	-69	0.344827586206897	0
"724"	91	"keep"	"hard"	"stable"	133.684210526316	164.5	1	-4.89473684210526	10	0.526315789473684	0
"725"	91	"peek"	"easy"	"dynamic"	137.162162162162	99	0.621621621621622	-9.02702702702703	-11	0.405405405405405	0.27027027027027
"726"	91	"peek"	"easy"	"stable"	112.842105263158	95	0.605263157894737	-8.23684210526316	-11	0.447368421052632	0.342105263157895
"727"	91	"peek"	"hard"	"dynamic"	56.8684210526316	38	0.763157894736842	-10.8947368421053	10	0.315789473684211	0.236842105263158
"728"	91	"peek"	"hard"	"stable"	120.19512195122	129	0.780487804878049	-13.3658536585366	10	0.390243902439024	0.24390243902439
"729"	92	"keep"	"easy"	"dynamic"	185	159	1	0.674418604651163	2	0.441860465116279	0
"730"	92	"keep"	"easy"	"stable"	191.52380952381	195	1	0.714285714285714	2	0.547619047619048	0
"731"	92	"keep"	"hard"	"dynamic"	18.6896551724138	-23	1	-20.7241379310345	-31	0.620689655172414	0
"732"	92	"keep"	"hard"	"stable"	113.894736842105	133.5	1	-20.3947368421053	-31	0.631578947368421	0
"733"	92	"peek"	"easy"	"dynamic"	137.324324324324	99	0.567567567567568	0.0540540540540541	2	0.378378378378378	0.216216216216216
"734"	92	"peek"	"easy"	"stable"	113.368421052632	94	0.684210526315789	0.789473684210526	2	0.473684210526316	0.236842105263158
"735"	92	"peek"	"hard"	"dynamic"	42.4210526315789	41.5	0.842105263157895	-15.6578947368421	-17	0.605263157894737	0.236842105263158
"736"	92	"peek"	"hard"	"stable"	106.634146341463	116	0.682926829268293	-19.9756097560976	-31	0.585365853658537	0.24390243902439
"737"	93	"keep"	"easy"	"dynamic"	184.860465116279	165	1	-0.13953488372093	6	0.232558139534884	0
"738"	93	"keep"	"easy"	"stable"	192.904761904762	198.5	1	1.38095238095238	6	0.333333333333333	0
"739"	93	"keep"	"hard"	"dynamic"	3.17241379310345	-25	1	-15.5172413793103	-1	0.655172413793103	0
"740"	93	"keep"	"hard"	"stable"	90.8421052631579	126	1	-23.3421052631579	-41	0.5	0
"741"	93	"peek"	"easy"	"dynamic"	138.567567567568	96	0.567567567567568	0.108108108108108	6	0.459459459459459	0.27027027027027
"742"	93	"peek"	"easy"	"stable"	114.078947368421	95.5	0.578947368421053	-0.763157894736842	-3	0.368421052631579	0.368421052631579
"743"	93	"peek"	"hard"	"dynamic"	31.3684210526316	8.5	0.657894736842105	-23.3421052631579	-41	0.421052631578947	0.342105263157895
"744"	93	"peek"	"hard"	"stable"	98.9512195121951	124	0.658536585365854	-17.390243902439	14	0.463414634146341	0.170731707317073
"745"	94	"keep"	"easy"	"dynamic"	173.441860465116	161	1	-11.4186046511628	-15	0.372093023255814	0
"746"	94	"keep"	"easy"	"stable"	181.714285714286	191.5	1	-11.1904761904762	-15	0.452380952380952	0
"747"	94	"keep"	"hard"	"dynamic"	0.275862068965517	-30	1	-2.89655172413793	-5	0.517241379310345	0
"748"	94	"keep"	"hard"	"stable"	85.4473684210526	120.5	1	-5.39473684210526	-5	0.631578947368421	0
"749"	94	"peek"	"easy"	"dynamic"	131.513513513514	96	0.648648648648649	-9.43243243243243	-15	0.378378378378378	0.297297297297297
"750"	94	"peek"	"easy"	"stable"	106.552631578947	84.5	0.631578947368421	-8.23684210526316	-15	0.447368421052632	0.210526315789474
"751"	94	"peek"	"hard"	"dynamic"	26.4736842105263	6	0.763157894736842	-6.21052631578947	-5	0.447368421052632	0.263157894736842
"752"	94	"peek"	"hard"	"stable"	95.8536585365854	121	0.609756097560976	-4.41463414634146	-5	0.463414634146341	0.195121951219512
"753"	95	"keep"	"easy"	"dynamic"	170.46511627907	154	1	-2.97674418604651	-10	0.534883720930233	0
"754"	95	"keep"	"easy"	"stable"	178.119047619048	181.5	1	-3.5952380952381	-7	0.547619047619048	0
"755"	95	"keep"	"hard"	"dynamic"	18.3448275862069	-7	1	18.0689655172414	25	0.551724137931034	0
"756"	95	"keep"	"hard"	"stable"	98.7894736842105	162.5	1	13.3421052631579	-5	0.578947368421053	0
"757"	95	"peek"	"easy"	"dynamic"	127.837837837838	96	0.756756756756757	-4.43243243243243	-4	0.405405405405405	0.216216216216216
"758"	95	"peek"	"easy"	"stable"	103.736842105263	80	0.578947368421053	-4.13157894736842	-10	0.342105263157895	0.315789473684211
"759"	95	"peek"	"hard"	"dynamic"	35.5263157894737	28	0.684210526315789	10.2368421052632	-5	0.605263157894737	0.289473684210526
"760"	95	"peek"	"hard"	"stable"	105.487804878049	124	0.731707317073171	12.5853658536585	-5	0.414634146341463	0.219512195121951
"761"	96	"keep"	"easy"	"dynamic"	172.255813953488	160	1	1.7906976744186	-1	0.372093023255814	0
"762"	96	"keep"	"easy"	"stable"	181.071428571429	184.5	1	2.95238095238095	-1	0.357142857142857	0
"763"	96	"keep"	"hard"	"dynamic"	18.3448275862069	-24	1	0	1	0.517241379310345	0
"764"	96	"keep"	"hard"	"stable"	106.342105263158	163.5	1	7.55263157894737	1	0.526315789473684	0
"765"	96	"peek"	"easy"	"dynamic"	130.351351351351	97	0.621621621621622	3.43243243243243	9	0.351351351351351	0.297297297297297
"766"	96	"peek"	"easy"	"stable"	106.815789473684	82.5	0.684210526315789	3.05263157894737	3.5	0.447368421052632	0.263157894736842
"767"	96	"peek"	"hard"	"dynamic"	41.3684210526316	27	0.657894736842105	5.65789473684211	1	0.394736842105263	0.342105263157895
"768"	96	"peek"	"hard"	"stable"	113.048780487805	125	0.707317073170732	13.8536585365854	1	0.463414634146341	0.170731707317073
"769"	97	"keep"	"easy"	"dynamic"	172.720930232558	155	1	0.465116279069767	-8	0.395348837209302	0
"770"	97	"keep"	"easy"	"stable"	180.285714285714	186.5	1	-0.785714285714286	-8	0.523809523809524	0
"771"	97	"keep"	"hard"	"dynamic"	5.20689655172414	-40	1	-13.1379310344828	-16	0.551724137931034	0
"772"	97	"keep"	"hard"	"stable"	94.8157894736842	146	1	-11.5263157894737	-16	0.473684210526316	0
"773"	97	"peek"	"easy"	"dynamic"	129.189189189189	89	0.648648648648649	-0.675675675675676	-8	0.405405405405405	0.405405405405405
"774"	97	"peek"	"easy"	"stable"	106.5	83.5	0.605263157894737	-0.552631578947368	-8	0.552631578947368	0.342105263157895
"775"	97	"peek"	"hard"	"dynamic"	32.5526315789474	13	0.710526315789474	-14.2105263157895	-16	0.447368421052632	0.263157894736842
"776"	97	"peek"	"hard"	"stable"	103.609756097561	124	0.707317073170732	-11.6585365853659	-16	0.439024390243902	0.195121951219512
"777"	98	"keep"	"easy"	"dynamic"	177.627906976744	162	1	4.90697674418605	4	0.348837209302326	0
"778"	98	"keep"	"easy"	"stable"	185.214285714286	191	1	4.92857142857143	7	0.285714285714286	0
"779"	98	"keep"	"hard"	"dynamic"	-8.75862068965517	-23	1	-13.9655172413793	-44	0.344827586206897	0
"780"	98	"keep"	"hard"	"stable"	90.2368421052632	111.5	1	-5	9	0.552631578947368	0
"781"	98	"peek"	"easy"	"dynamic"	131.702702702703	93	0.621621621621622	3.72972972972973	4	0.432432432432432	0.243243243243243
"782"	98	"peek"	"easy"	"stable"	109.789473684211	88	0.736842105263158	4.44736842105263	4	0.421052631578947	0.342105263157895
"783"	98	"peek"	"hard"	"dynamic"	29.1315789473684	11	0.684210526315789	-4.26315789473684	9	0.421052631578947	0.131578947368421
"784"	98	"peek"	"hard"	"stable"	101.975609756098	136	0.731707317073171	2.41463414634146	9	0.51219512195122	0.219512195121951
"785"	99	"keep"	"easy"	"dynamic"	188.860465116279	177	1	11.2325581395349	13	0.302325581395349	0
"786"	99	"keep"	"easy"	"stable"	194.97619047619	199	1	9.76190476190476	13	0.285714285714286	0
"787"	99	"keep"	"hard"	"dynamic"	-22.2758620689655	-47	1	-13.5172413793103	-17	0.379310344827586	0
"788"	99	"keep"	"hard"	"stable"	79.3421052631579	101	1	-12.0526315789474	-17	0.473684210526316	0
"789"	99	"peek"	"easy"	"dynamic"	139.108108108108	97	0.810810810810811	8.62162162162162	13	0.297297297297297	0.297297297297297
"790"	99	"peek"	"easy"	"stable"	116.868421052632	95.5	0.710526315789474	9.21052631578947	15	0.342105263157895	0.342105263157895
"791"	99	"peek"	"hard"	"dynamic"	16.8421052631579	8	0.710526315789474	-19.5	-17	0.289473684210526	0.342105263157895
"792"	99	"peek"	"hard"	"stable"	94.3170731707317	134	0.75609756097561	-11.9512195121951	-17	0.463414634146341	0.219512195121951
"793"	100	"keep"	"easy"	"dynamic"	183.395348837209	170	1	-5.46511627906977	-7	0.27906976744186	0
"794"	100	"keep"	"easy"	"stable"	189.357142857143	190	1	-5.61904761904762	-7	0.357142857142857	0
"795"	100	"keep"	"hard"	"dynamic"	-7.62068965517241	-30	1	14.6551724137931	17	0.413793103448276	0
"796"	100	"keep"	"hard"	"stable"	94.8947368421053	122.5	1	15.1052631578947	17	0.473684210526316	0
"797"	100	"peek"	"easy"	"dynamic"	134.378378378378	97	0.675675675675676	-6.13513513513514	-7	0.432432432432432	0.243243243243243
"798"	100	"peek"	"easy"	"stable"	112.394736842105	92	0.736842105263158	-6	-7	0.5	0.236842105263158
"799"	100	"peek"	"hard"	"dynamic"	23.2894736842105	23.5	0.736842105263158	8.3421052631579	17	0.578947368421053	0.342105263157895
"800"	100	"peek"	"hard"	"stable"	102.073170731707	134	0.682926829268293	10.3170731707317	17	0.48780487804878	0.219512195121951
"801"	101	"keep"	"easy"	"dynamic"	188.023255813953	175	1	4.62790697674419	5	0.441860465116279	0
"802"	101	"keep"	"easy"	"stable"	193.857142857143	194.5	1	4.5	5	0.547619047619048	0
"803"	101	"keep"	"hard"	"dynamic"	-12.6896551724138	-46	1	-5.06896551724138	12	0.379310344827586	0
"804"	101	"keep"	"hard"	"stable"	98.2894736842105	115.5	1	3.84210526315789	12	0.473684210526316	0
"805"	101	"peek"	"easy"	"dynamic"	137.054054054054	97	0.567567567567568	4.54054054054054	5	0.567567567567568	0.216216216216216
"806"	101	"peek"	"easy"	"stable"	115.236842105263	94.5	0.631578947368421	4.47368421052632	5	0.552631578947368	0.315789473684211
"807"	101	"peek"	"hard"	"dynamic"	13.5	12.5	0.763157894736842	-13.1578947368421	-36	0.394736842105263	0.289473684210526
"808"	101	"peek"	"hard"	"stable"	107.219512195122	134	0.731707317073171	2.97560975609756	12	0.365853658536585	0.292682926829268
"809"	102	"keep"	"easy"	"dynamic"	189.46511627907	171	1	1.44186046511628	2	0.325581395348837	0
"810"	102	"keep"	"easy"	"stable"	193.47619047619	193.5	1	-0.380952380952381	-4	0.214285714285714	0
"811"	102	"keep"	"hard"	"dynamic"	-9.89655172413793	-64	1	2.79310344827586	5	0.413793103448276	0
"812"	102	"keep"	"hard"	"stable"	91.3421052631579	107	1	-7.02631578947368	-18	0.447368421052632	0
"813"	102	"peek"	"easy"	"dynamic"	138.486486486486	97	0.702702702702703	1.32432432432432	2	0.297297297297297	0.297297297297297
"814"	102	"peek"	"easy"	"stable"	113.842105263158	90.5	0.684210526315789	-1.02631578947368	-4	0.368421052631579	0.315789473684211
"815"	102	"peek"	"hard"	"dynamic"	12.8947368421053	16.5	0.763157894736842	-0.552631578947368	5	0.526315789473684	0.315789473684211
"816"	102	"peek"	"hard"	"stable"	105.390243902439	134	0.731707317073171	-1.48780487804878	5	0.390243902439024	0.146341463414634
"817"	103	"keep"	"easy"	"dynamic"	184.976744186047	162	1	-4.48837209302326	5	0.348837209302326	0
"818"	103	"keep"	"easy"	"stable"	194.190476190476	196.5	1	0.714285714285714	5	0.428571428571429	0
"819"	103	"keep"	"hard"	"dynamic"	-4.44827586206897	-36	1	5.44827586206897	0	0.413793103448276	0
"820"	103	"keep"	"hard"	"stable"	92.8684210526316	107	1	1.52631578947368	0	0.447368421052632	0
"821"	103	"peek"	"easy"	"dynamic"	133.405405405405	102	0.594594594594595	-5.72972972972973	-15	0.378378378378378	0.27027027027027
"822"	103	"peek"	"easy"	"stable"	116.815789473684	96.5	0.657894736842105	3.42105263157895	7	0.342105263157895	0.289473684210526
"823"	103	"peek"	"hard"	"dynamic"	18.1315789473684	30.5	0.789473684210526	5.10526315789474	0	0.447368421052632	0.289473684210526
"824"	103	"peek"	"hard"	"stable"	108.292682926829	134	0.707317073170732	6.17073170731707	0	0.341463414634146	0.219512195121951
"825"	104	"keep"	"easy"	"dynamic"	190.627906976744	172	1	5.65116279069767	-1	0.395348837209302	0
"826"	104	"keep"	"easy"	"stable"	195.547619047619	193.5	1	1.35714285714286	-1	0.428571428571429	0
"827"	104	"keep"	"hard"	"dynamic"	21.8965517241379	-14	1	26.3448275862069	11	0.448275862068966	0
"828"	104	"keep"	"hard"	"stable"	111.684210526316	119	1	18.8157894736842	11	0.5	0
"829"	104	"peek"	"easy"	"dynamic"	137.324324324324	102	0.513513513513513	5.43243243243243	-1	0.459459459459459	0.243243243243243
"830"	104	"peek"	"easy"	"stable"	118.342105263158	104	0.736842105263158	1.65789473684211	-1	0.5	0.289473684210526
"831"	104	"peek"	"hard"	"dynamic"	38.5	32	0.763157894736842	26.0789473684211	11	0.447368421052632	0.184210526315789
"832"	104	"peek"	"hard"	"stable"	127.365853658537	168	0.707317073170732	26	11	0.463414634146341	0.341463414634146
"833"	105	"keep"	"easy"	"dynamic"	196.046511627907	173	1	5.41860465116279	6	0.511627906976744	0
"834"	105	"keep"	"easy"	"stable"	202.619047619048	200.5	1	7.07142857142857	11	0.452380952380952	0
"835"	105	"keep"	"hard"	"dynamic"	57.7931034482759	41	1	35.8965517241379	55	0.344827586206897	0
"836"	105	"keep"	"hard"	"stable"	144.789473684211	160	1	33.1052631578947	27	0.526315789473684	0
"837"	105	"peek"	"easy"	"dynamic"	141.243243243243	108	0.648648648648649	6.32432432432432	6	0.351351351351351	0.351351351351351
"838"	105	"peek"	"easy"	"stable"	123.289473684211	104.5	0.736842105263158	6.94736842105263	6	0.552631578947368	0.368421052631579
"839"	105	"peek"	"hard"	"dynamic"	59.1578947368421	55.5	0.789473684210526	26.9736842105263	27	0.289473684210526	0.289473684210526
"840"	105	"peek"	"hard"	"stable"	151.878048780488	168	0.75609756097561	31.780487804878	27	0.317073170731707	0.292682926829268
"841"	106	"keep"	"easy"	"dynamic"	198.302325581395	177	1	2.25581395348837	7	0.325581395348837	0
"842"	106	"keep"	"easy"	"stable"	196.285714285714	191.5	1	-6.33333333333333	-8	0.261904761904762	0
"843"	106	"keep"	"hard"	"dynamic"	58.8275862068966	71	1	1.03448275862069	-32	0.379310344827586	0
"844"	106	"keep"	"hard"	"stable"	150.973684210526	181	1	6.18421052631579	3	0.473684210526316	0
"845"	106	"peek"	"easy"	"dynamic"	141.810810810811	108	0.702702702702703	1.24324324324324	7	0.324324324324324	0.324324324324324
"846"	106	"peek"	"easy"	"stable"	118.210526315789	104.5	0.684210526315789	-6.15789473684211	-8	0.289473684210526	0.368421052631579
"847"	106	"peek"	"hard"	"dynamic"	73	88	0.710526315789474	16.5	3	0.447368421052632	0.394736842105263
"848"	106	"peek"	"hard"	"stable"	155.073170731707	168	0.634146341463415	6.75609756097561	3	0.414634146341463	0.219512195121951
"849"	107	"keep"	"easy"	"dynamic"	184.953488372093	159	1	-13.3488372093023	-20	0.395348837209302	0
"850"	107	"keep"	"easy"	"stable"	191.428571428571	190	1	-4.85714285714286	6	0.30952380952381	0
"851"	107	"keep"	"hard"	"dynamic"	73.0689655172414	63	1	14.2413793103448	23	0.620689655172414	0
"852"	107	"keep"	"hard"	"stable"	155	180	1	5.39473684210526	6	0.684210526315789	0
"853"	107	"peek"	"easy"	"dynamic"	132.405405405405	106	0.675675675675676	-12.0540540540541	-20	0.297297297297297	0.297297297297297
"854"	107	"peek"	"easy"	"stable"	112.263157894737	98.5	0.736842105263158	-9.36842105263158	-14	0.526315789473684	0.315789473684211
"855"	107	"peek"	"hard"	"dynamic"	82.9210526315789	99.5	0.657894736842105	10.2894736842105	6	0.5	0.263157894736842
"856"	107	"peek"	"hard"	"stable"	159.024390243902	173	0.731707317073171	5.51219512195122	6	0.536585365853659	0.24390243902439
"857"	108	"keep"	"easy"	"dynamic"	179.511627906977	150	1	-5.44186046511628	-16	0.534883720930233	0
"858"	108	"keep"	"easy"	"stable"	194.285714285714	194	1	2.85714285714286	4	0.428571428571429	0
"859"	108	"keep"	"hard"	"dynamic"	92.7586206896552	58	1	19.6896551724138	46	0.379310344827586	0
"860"	108	"keep"	"hard"	"stable"	162.473684210526	185.5	1	7.47368421052632	-5	0.5	0
"861"	108	"peek"	"easy"	"dynamic"	126.945945945946	92	0.702702702702703	-6.45945945945946	-16	0.405405405405405	0.189189189189189
"862"	108	"peek"	"easy"	"stable"	112.894736842105	105.5	0.631578947368421	1.34210526315789	4	0.447368421052632	0.368421052631579
"863"	108	"peek"	"hard"	"dynamic"	89.7631578947368	87	0.736842105263158	11.4736842105263	-5	0.421052631578947	0.394736842105263
"864"	108	"peek"	"hard"	"stable"	159.341463414634	168	0.853658536585366	-2.51219512195122	-5	0.341463414634146	0.268292682926829
"865"	109	"keep"	"easy"	"dynamic"	176.906976744186	143	1	-2.6046511627907	0	0.348837209302326	0
"866"	109	"keep"	"easy"	"stable"	203.190476190476	210	1	8.90476190476191	16	0.30952380952381	0
"867"	109	"keep"	"hard"	"dynamic"	72.1379310344828	53	1	-20.6206896551724	-31	0.379310344827586	0
"868"	109	"keep"	"hard"	"stable"	119.315789473684	150.5	1	-43.1578947368421	-31	0.657894736842105	0
"869"	109	"peek"	"easy"	"dynamic"	125.27027027027	92	0.72972972972973	-2.08108108108108	-12	0.432432432432432	0.297297297297297
"870"	109	"peek"	"easy"	"stable"	116.368421052632	105.5	0.763157894736842	4.05263157894737	0	0.394736842105263	0.236842105263158
"871"	109	"peek"	"hard"	"dynamic"	62.7368421052632	59	0.763157894736842	-37.5526315789474	-31	0.342105263157895	0.342105263157895
"872"	109	"peek"	"hard"	"stable"	120.414634146341	125	0.75609756097561	-45.9512195121951	-31	0.48780487804878	0.146341463414634
"873"	110	"keep"	"easy"	"dynamic"	178.093023255814	152	1	1.18604651162791	0	0.372093023255814	0
"874"	110	"keep"	"easy"	"stable"	218.571428571429	228.5	1	15.3809523809524	29	0.333333333333333	0
"875"	110	"keep"	"hard"	"dynamic"	64.6206896551724	40	1	-7.51724137931035	1	0.551724137931034	0
"876"	110	"keep"	"hard"	"stable"	116.631578947368	149.5	1	-2.68421052631579	1	0.657894736842105	0
"877"	110	"peek"	"easy"	"dynamic"	129.216216216216	103	0.72972972972973	2.64864864864865	0	0.243243243243243	0.216216216216216
"878"	110	"peek"	"easy"	"stable"	126.105263157895	112	0.684210526315789	11.5263157894737	14.5	0.368421052631579	0.289473684210526
"879"	110	"peek"	"hard"	"dynamic"	58.8947368421053	66	0.605263157894737	-4.92105263157895	1	0.552631578947368	0.368421052631579
"880"	110	"peek"	"hard"	"stable"	119.731707317073	113	0.853658536585366	-1.65853658536585	1	0.390243902439024	0.195121951219512
"881"	111	"keep"	"easy"	"dynamic"	180.023255813953	153	1	1.93023255813953	1	0.441860465116279	0
"882"	111	"keep"	"easy"	"stable"	223.333333333333	234	1	4.76190476190476	10	0.214285714285714	0
"883"	111	"keep"	"hard"	"dynamic"	58.7586206896552	29	1	-5.86206896551724	4	0.241379310344828	0
"884"	111	"keep"	"hard"	"stable"	110.210526315789	131	1	-6.42105263157895	8.5	0.473684210526316	0
"885"	111	"peek"	"easy"	"dynamic"	130.864864864865	113	0.675675675675676	2.67567567567568	1	0.27027027027027	0.27027027027027
"886"	111	"peek"	"easy"	"stable"	129.631578947368	113	0.789473684210526	4.28947368421053	10	0.315789473684211	0.315789473684211
"887"	111	"peek"	"hard"	"dynamic"	54.9473684210526	37.5	0.631578947368421	-6.5	4	0.368421052631579	0.236842105263158
"888"	111	"peek"	"hard"	"stable"	113.878048780488	130	0.731707317073171	-2.51219512195122	4	0.560975609756098	0.219512195121951
"889"	112	"keep"	"easy"	"dynamic"	178.023255813953	152	1	-2	-1	0.418604651162791	0
"890"	112	"keep"	"easy"	"stable"	221.857142857143	230	1	-1.47619047619048	-1	0.333333333333333	0
"891"	112	"keep"	"hard"	"dynamic"	55.7241379310345	18	1	-3.03448275862069	-11	0.482758620689655	0
"892"	112	"keep"	"hard"	"stable"	118.5	153	1	8.28947368421053	30	0.552631578947368	0
"893"	112	"peek"	"easy"	"dynamic"	130.27027027027	112	0.594594594594595	-1.37837837837838	0	0.324324324324324	0.351351351351351
"894"	112	"peek"	"easy"	"stable"	127.947368421053	112.5	0.657894736842105	-2.63157894736842	-1	0.394736842105263	0.394736842105263
"895"	112	"peek"	"hard"	"dynamic"	59.7105263157895	52.5	0.842105263157895	2.10526315789474	-11	0.342105263157895	0.368421052631579
"896"	112	"peek"	"hard"	"stable"	118.878048780488	137	0.878048780487805	6.65853658536585	30	0.341463414634146	0.292682926829268
"897"	113	"keep"	"easy"	"dynamic"	190.209302325581	164	1	12.1860465116279	12	0.511627906976744	0
