"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"75"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	228.677637452683	1.09245265340943	1	42	18	0.6	1.01021997728268	1	1	5.39586544891298
"76"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	212.808178147875	0.579769121207235	1	40	20	0.6	0.798061547650506	1	1	3.95018674996706
"77"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	190.385369944409	0.77358769096139	1	34	21	0.55	0.947708672130611	1	1	11.6032338705177
"78"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	174.889743221894	0.916660270470645	1	30	24	0.54	0.991460202237664	1	1	5.35871972325641
"79"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	129.549923606022	0.278161420312763	1	25	25	0.5	0.363161138842165	1	1	5.84646005568178
"80"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	86.0111265091697	1.0061390052436	1	20	27	0.47	0.989792773038032	1	1	-4.54737081236846
"81"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	86.9773459870098	0.470257481215865	1	15	28	0.43	0.583728365878297	1	1	11.0857091859502
"82"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	15.3917771133454	0.433924426722619	1	10	30	0.4	0.837790815628075	1	1	4.64534663873892
"83"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	23.1265704883982	0.236800913625675	1	5	31	0.36	0.234016345021141	1	1	-1.25124158202028
"84"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	0	0.601660043302616	1	0	34	0.34	0.601660043302616	1	1	NA
"85"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	475.624293026294	3.03176979202299	1	95	0	0.95	NA	NA	NA	0.0872186523229974
"86"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	425.573934964203	0.561852888515487	1	90	2	0.92	3.96869587868721	1	1	3.20107209558203
"87"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	332.484451623654	2.82957135435578	1	87	4	0.91	2.53198846996358	1	1	11.158852937614
"88"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	403.337984886697	0.928637588174968	1	78	5	0.83	1.13829744984718	1	1	-1.54743318182619
"89"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	314.616743765281	1.36032405353466	1	78	7	0.85	1.43960891818396	1	1	-15.6098183938985
"90"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	379.742018294584	1.14766133154752	1	74	9	0.83	1.19023826947637	1	1	1.40312831503873
"91"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	220.594328577748	1.14653779731803	1	68	10	0.78	1.39085658595073	1	1	2.11939805596135
"92"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	225.006868584572	1.52777506283505	1	63	12	0.75	1.83589665810571	1	1	2.97853641692993
"93"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	297.204310753959	0.495205316550482	1	58	13	0.71	1.04163393343861	1	1	5.60622154806097
"94"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	259.097963126416	0.383120683833141	1	52	15	0.67	0.409338614763568	1	1	2.88416460875927
"95"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	189.303456994716	0.756775107131007	1	47	17	0.64	0.561772455938656	1	1	-2.75308504796578
"96"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	143.771303764631	0.638777761806698	1	39	18	0.57	0.950280097737025	1	1	-6.36147488929591
"97"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	196.931507493172	0.17192662660142	1	39	20	0.59	0.263973340635566	1	1	3.15559651753006
"98"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	160.672308490447	1.32110134174782	1	33	22	0.55	1.35233541073183	1	1	7.739014877252
"99"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	116.027561979701	0.946612579553853	1	28	23	0.51	0.898237660294485	1	1	10.5456629652672
"100"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	124.582486796735	0.724840575408432	1	24	25	0.49	0.964968740803987	1	1	4.67251857651133
"101"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	61.0923032471213	0.768798502356684	1	20	26	0.46	0.83774883985885	1	1	7.86941904292535
"102"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	66.3885258165216	0.61590556878024	1	15	28	0.43	0.581442653102984	1	1	0.408757542574813
"103"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	66.5949035755054	1.62172580400032	1	9	30	0.39	1.85454954716261	1	1	9.59405206140739
"104"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	11.9597864969753	0.883604786958183	1	5	31	0.36	0.788069212031199	1	1	2.8046158431711
"105"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	5	0	0.878169849956462	1	0	33	0.33	0.878169849956462	1	1	NA
"106"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	447.392672740617	0.79360180890505	1	93	0	0.93	NA	NA	NA	-1.20708405821817
"107"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	477.783054023659	2.38149494464961	1	89	1	0.9	3.25798275180526	1	1	8.43889253589084
"108"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	349.037435874526	0.485702465030823	1	81	4	0.85	1.4504441522017	1	1	11.4012901599512
"109"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	436.011225216508	2.38433854003002	1	81	5	0.86	3.0667256846155	1	1	-2.29067274480223
"110"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	332.400970211758	1.10247359018362	1	75	6	0.81	1.98714039253858	1	1	13.8492551990438
"111"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	417.555169302017	1.80207578543507	1	75	8	0.83	1.71210666581184	1	1	13.5433847479574
"112"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	256.818769442778	1.2823725956342	1	64	10	0.74	1.22835111619621	1	1	-7.86592165476102
"113"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	317.976234175943	0.960573716571134	1	64	11	0.75	1.37027845793961	1	1	7.09236618628376
"114"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	6	270.60628375741	0.932742370573928	1	58	13	0.71	0.794418342959683	1	1	2.10933389857228
